CustomerID,Gender,Age,Tenure,PlanType,MonthlyCharges,InternetService,ContractType,PaymentMethod,TechSupport,OnlineSecurity,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,TotalCharges,Churn
CUST1217,Male,20,2,Gold,109.47,DSL,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,Yes,Yes,211.72,Yes
CUST1218,Female,40,39,Silver,30.6,Fiber optic,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,Yes,1181,No
CUST1219,Male,49,45,Silver,62.31,DSL,Month-to-month,Bank transfer,No,Yes,Yes,Yes,Yes,Yes,2838.23,No
CUST1220,Male,62,32,Silver,65.05,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,Yes,Yes,1898.02,No
CUST1221,Male,33,65,Gold,19.96,None,One year,Credit card,Yes,No,No,No,Yes,Yes,1316.36,No
CUST1222,Female,22,38,Premium,20.57,DSL,Two year,Credit card,No,No,Yes,Yes,No,Yes,757.91,No
CUST1223,Female,21,11,Gold,95.07,Fiber optic,Month-to-month,Credit card,Yes,No,Yes,Yes,Yes,Yes,1060.94,Yes
CUST1224,Female,38,10,Gold,46.55,Fiber optic,One year,Mailed check,Yes,Yes,Yes,Yes,No,No,460.4,No
CUST1225,Female,57,59,Basic,58.01,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,Yes,No,No,Yes,3205.73,No
CUST1226,Male,68,55,Gold,74.23,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,Yes,No,Yes,3763.49,No
CUST1227,Female,31,20,Gold,54.21,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,No,No,Yes,1165.47,No
CUST1228,Male,56,17,Gold,96.38,DSL,Month-to-month,Electronic check,Yes,No,No,Yes,No,Yes,1604.15,No
CUST1229,Male,48,68,Basic,107.87,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,Yes,Yes,7505.48,Yes
CUST1230,Female,31,5,Premium,21.27,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,No,Yes,Yes,97.53,Yes
CUST1231,Female,23,60,Basic,81.72,None,Month-to-month,Credit card,No,No,Yes,No,No,No,4816.03,No
CUST1232,Female,29,23,Basic,48.35,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes,No,Yes,1158.19,No
CUST1233,Female,33,46,Silver,76.24,DSL,One year,Bank transfer,Yes,No,No,No,No,Yes,3836.01,No
CUST1234,Female,34,52,Silver,65.81,Fiber optic,One year,Mailed check,No,No,No,No,Yes,Yes,3459.88,No
CUST1235,Female,62,10,Basic,50.04,Fiber optic,One year,Electronic check,No,No,No,No,Yes,Yes,467.92,No
CUST1236,Female,40,46,Gold,24.96,Fiber optic,Month-to-month,Credit card,No,Yes,No,Yes,Yes,Yes,1036.25,No
CUST1237,Female,31,28,Basic,73.74,Fiber optic,One year,Bank transfer,No,Yes,No,Yes,Yes,No,2004.5,No
CUST1238,Male,24,43,Basic,26.84,None,Month-to-month,Credit card,No,Yes,Yes,No,Yes,Yes,1132.44,No
CUST1239,Female,63,26,Basic,31.39,DSL,Month-to-month,Bank transfer,No,Yes,No,No,No,No,815.87,No
CUST1240,Female,49,55,Gold,118.13,DSL,One year,Electronic check,No,No,No,Yes,Yes,Yes,5852.61,No
CUST1241,Male,32,48,Basic,48.25,Fiber optic,One year,Bank transfer,No,No,Yes,No,No,No,2419.58,No
CUST1242,Female,61,29,Basic,76.37,Fiber optic,Two year,Bank transfer,No,Yes,Yes,No,Yes,Yes,2283.47,No
CUST1243,Male,34,27,Silver,43.58,Fiber optic,Two year,Credit card,Yes,Yes,Yes,No,Yes,Yes,1063.21,No
CUST1244,Male,58,18,Silver,105.88,Fiber optic,One year,Electronic check,No,Yes,No,No,Yes,No,1842.41,No
CUST1245,Female,64,60,Gold,44.75,Fiber optic,Two year,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,2614.14,No
CUST1246,Male,61,69,Gold,53.52,DSL,One year,Credit card,No,No,Yes,Yes,Yes,Yes,3533.3,No
CUST1247,Male,51,21,Gold,78.88,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,Yes,No,Yes,Yes,1588.93,No
CUST1248,Male,22,24,Basic,106.35,DSL,Month-to-month,Credit card,No,Yes,Yes,Yes,No,Yes,2518.47,Yes
CUST1249,Male,62,3,Silver,100.7,Fiber optic,One year,Electronic check,Yes,Yes,No,Yes,Yes,Yes,314.32,No
CUST1250,Female,44,62,Silver,42.71,None,Month-to-month,Mailed check,No,No,No,No,Yes,Yes,2741.12,No
CUST1251,Male,69,2,Basic,102.1,DSL,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,Yes,200.54,Yes
CUST1252,Female,40,66,Basic,88.63,DSL,Month-to-month,Credit card,No,No,Yes,Yes,Yes,Yes,5991.22,No
CUST1253,Male,57,42,Silver,118.93,DSL,Month-to-month,Electronic check,No,No,No,Yes,No,Yes,4565.33,No
CUST1254,Male,31,34,Basic,113.22,DSL,Month-to-month,Credit card,No,Yes,Yes,Yes,No,Yes,4056.91,Yes
CUST1255,Male,32,42,Premium,70.98,DSL,One year,Credit card,Yes,Yes,No,Yes,Yes,No,2946.29,No
CUST1256,Male,60,20,Gold,93.74,Fiber optic,One year,Electronic check,No,No,No,Yes,No,No,1720.94,No
CUST1257,Female,50,68,Basic,74.87,Fiber optic,Month-to-month,Mailed check,Yes,No,No,No,No,No,4962.54,No
CUST1258,Female,48,45,Basic,77.47,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,Yes,3631.43,No
CUST1259,Male,52,42,Premium,25.66,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,996.52,No
CUST1260,Male,34,47,Basic,15.24,None,Two year,Mailed check,Yes,Yes,No,No,Yes,Yes,761.37,No
CUST1261,Female,45,5,Gold,20.06,DSL,Month-to-month,Credit card,No,No,Yes,Yes,No,No,104.48,Yes
CUST1262,Male,36,49,Silver,116.5,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,Yes,Yes,5232.56,No
CUST1263,Male,63,37,Gold,28.26,DSL,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,1145.71,No
CUST1264,Male,40,34,Gold,19.66,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,Yes,727.74,No
CUST1265,Female,49,70,Basic,47.51,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,Yes,Yes,Yes,3081.02,No
CUST1266,Female,57,18,Basic,76.76,DSL,Month-to-month,Mailed check,Yes,No,Yes,No,Yes,Yes,1299.58,No
CUST1267,Female,30,19,Silver,114.59,DSL,Month-to-month,Credit card,No,No,No,No,Yes,Yes,2110.74,No
CUST1268,Male,37,40,Premium,88.49,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,No,Yes,3886.27,No
CUST1269,Male,52,17,Basic,44.02,None,Two year,Credit card,No,Yes,No,No,Yes,Yes,779.08,No
CUST1270,Female,22,60,Silver,113.6,DSL,Month-to-month,Electronic check,Yes,No,No,No,Yes,No,7381.08,No
CUST1271,Female,26,42,Basic,18.78,Fiber optic,Month-to-month,Bank transfer,No,Yes,Yes,No,Yes,Yes,753.41,No
CUST1272,Female,46,65,Gold,117.8,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,8223.63,No
CUST1273,Female,23,53,Gold,21.16,DSL,Month-to-month,Bank transfer,Yes,No,No,Yes,Yes,Yes,1034.11,No
CUST1274,Male,42,7,Basic,94.15,DSL,Month-to-month,Electronic check,No,No,No,Yes,No,Yes,724.36,Yes
CUST1275,Female,48,5,Basic,19.76,DSL,One year,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,91.03,No
CUST1276,Male,39,24,Basic,112.81,DSL,Two year,Mailed check,Yes,Yes,Yes,Yes,Yes,Yes,2672.93,Yes
CUST1277,Female,19,28,Silver,26.41,DSL,One year,Bank transfer,No,Yes,Yes,No,Yes,No,786.79,No
CUST1278,Male,62,62,Silver,20.3,DSL,Two year,Credit card,No,No,Yes,No,Yes,Yes,1346.96,No
CUST1279,Female,22,17,Basic,108.37,DSL,Two year,Bank transfer,Yes,Yes,Yes,No,Yes,No,1976.06,Yes
CUST1280,Female,44,20,Premium,25.06,DSL,Month-to-month,Mailed check,Yes,No,No,Yes,No,No,479.82,No
CUST1281,Female,42,3,Silver,98.78,Fiber optic,Two year,Electronic check,No,Yes,Yes,No,Yes,Yes,305.85,No
CUST1282,Female,25,37,Gold,93.44,DSL,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,Yes,3256.91,No
CUST1283,Male,18,15,Basic,77.88,None,Month-to-month,Credit card,No,Yes,Yes,Yes,Yes,No,1166.84,No
CUST1284,Female,37,51,Basic,54.69,DSL,One year,Mailed check,No,No,No,Yes,Yes,Yes,2983.32,No
CUST1285,Male,61,48,Silver,111.14,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,No,Yes,Yes,5238.73,No
CUST1286,Male,40,8,Silver,106.46,None,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,Yes,785.24,Yes
CUST1287,Male,49,13,Silver,59.76,DSL,Month-to-month,Mailed check,No,Yes,No,Yes,No,No,702.89,No
CUST1288,Male,28,48,Gold,39.33,Fiber optic,One year,Bank transfer,No,No,Yes,Yes,Yes,Yes,2038.83,No
CUST1289,Female,56,3,Silver,43.62,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,121,Yes
CUST1290,Male,64,65,Basic,38.13,None,Month-to-month,Credit card,Yes,Yes,No,Yes,No,Yes,2664.85,No
CUST1291,Male,41,31,Premium,71.83,Fiber optic,Month-to-month,Credit card,No,No,Yes,No,No,Yes,2045.85,No
CUST1292,Male,28,26,Silver,106.2,DSL,Month-to-month,Credit card,No,No,Yes,Yes,Yes,Yes,2618.52,No
CUST1293,Female,46,56,Basic,96.23,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,No,Yes,5634.96,No
CUST1294,Female,43,34,Basic,98.53,Fiber optic,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,Yes,Yes,3132.08,No
CUST1295,Female,33,9,Gold,62.07,DSL,Two year,Credit card,Yes,Yes,Yes,Yes,No,Yes,601.47,No
CUST1296,Female,52,62,Gold,48.86,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,2862.69,No
CUST1297,Male,37,13,Basic,94.52,Fiber optic,Two year,Mailed check,No,Yes,Yes,Yes,No,No,1196.35,No
CUST1298,Male,63,69,Basic,98.3,DSL,Month-to-month,Mailed check,No,Yes,Yes,No,No,Yes,7280.51,No
CUST1299,Female,20,41,Gold,88.01,Fiber optic,Month-to-month,Credit card,Yes,No,No,Yes,Yes,Yes,3495.06,No
CUST1300,Male,18,1,Premium,18.37,DSL,One year,Electronic check,Yes,No,Yes,Yes,Yes,Yes,18.7,No
CUST1301,Male,64,47,Basic,76.92,Fiber optic,Two year,Bank transfer,No,No,Yes,Yes,Yes,Yes,3487.94,No
CUST1302,Male,18,4,Gold,51.44,DSL,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,Yes,204.88,Yes
CUST1303,Female,34,63,Basic,35.6,Fiber optic,One year,Credit card,No,No,Yes,Yes,No,Yes,2229.55,No
CUST1304,Female,19,52,Basic,87.91,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,4549.08,No
CUST1305,Male,46,10,Basic,43.2,Fiber optic,Month-to-month,Bank transfer,No,Yes,Yes,No,No,No,420.5,Yes
CUST1306,Female,37,28,Basic,110.85,None,One year,Electronic check,No,Yes,No,No,Yes,Yes,3241.93,Yes
CUST1307,Female,23,6,Basic,46.3,DSL,Month-to-month,Electronic check,Yes,Yes,Yes,No,Yes,Yes,269.07,Yes
CUST1308,Female,25,27,Premium,73.29,DSL,One year,Credit card,No,Yes,No,Yes,No,Yes,1834.89,No
CUST1309,Female,46,12,Basic,101.92,Fiber optic,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,Yes,1246.85,Yes
CUST1310,Female,65,62,Basic,57.22,Fiber optic,One year,Electronic check,No,Yes,Yes,No,Yes,Yes,3390.19,No
CUST1311,Male,68,52,Basic,102.01,Fiber optic,One year,Bank transfer,No,Yes,Yes,Yes,Yes,No,4815.2,Yes
CUST1312,Female,50,48,Gold,90.99,Fiber optic,One year,Bank transfer,No,No,No,No,Yes,Yes,3970.23,No
CUST1313,Male,20,67,Premium,111.69,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,No,Yes,7465.24,No
CUST1314,Male,52,46,Basic,49.21,DSL,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,Yes,2475.64,No
CUST1315,Female,22,15,Silver,26.03,Fiber optic,Two year,Bank transfer,No,Yes,No,No,Yes,No,357.48,No
CUST1316,Male,44,71,Basic,60.19,Fiber optic,Two year,Bank transfer,Yes,No,Yes,Yes,No,Yes,4129.32,No
CUST1317,Male,61,36,Silver,97.51,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,Yes,3186.89,No
CUST1318,Male,29,14,Basic,62.3,None,Month-to-month,Bank transfer,Yes,No,No,No,Yes,No,895.11,No
CUST1319,Female,37,3,Silver,42.51,DSL,One year,Bank transfer,Yes,No,No,No,Yes,Yes,129.53,No
CUST1320,Female,62,67,Gold,17.9,Fiber optic,Month-to-month,Credit card,Yes,Yes,Yes,Yes,Yes,Yes,1147.35,No
CUST1321,Male,37,19,Silver,47.87,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,Yes,956.8,No
CUST1322,Female,26,54,Basic,89.91,Fiber optic,One year,Electronic check,Yes,Yes,No,No,Yes,Yes,4397.91,No
CUST1323,Female,56,69,Basic,30.5,Fiber optic,Month-to-month,Bank transfer,No,No,Yes,No,Yes,No,1946.96,No
CUST1324,Female,21,10,Silver,50.79,DSL,Two year,Credit card,No,No,No,No,No,No,463.02,No
CUST1325,Female,68,33,Silver,17.12,None,Month-to-month,Credit card,Yes,No,No,Yes,Yes,Yes,546.66,No
CUST1326,Male,36,13,Basic,90.78,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,No,No,Yes,Yes,1181.38,No
CUST1327,Male,55,51,Gold,107.47,None,One year,Bank transfer,No,No,Yes,Yes,Yes,Yes,5250.5,No
CUST1328,Female,44,32,Silver,74.7,DSL,Month-to-month,Electronic check,Yes,No,No,No,No,Yes,2301.88,No
CUST1329,Female,62,24,Basic,17.72,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,No,Yes,431.56,No
CUST1330,Male,60,35,Basic,37.85,Fiber optic,One year,Electronic check,Yes,No,Yes,Yes,Yes,Yes,1256.14,No
CUST1331,Male,30,70,Premium,61.04,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,Yes,Yes,Yes,4082.61,No
CUST1332,Female,30,40,Basic,76.7,Fiber optic,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,No,Yes,3314.32,No
CUST1333,Male,39,54,Premium,67.11,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,No,Yes,3788.81,No
CUST1334,Female,45,44,Silver,111.17,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,No,Yes,4896.22,No
CUST1335,Female,69,62,Basic,113.56,DSL,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,Yes,Yes,7327.82,Yes
CUST1336,Male,64,68,Gold,26.25,Fiber optic,One year,Mailed check,No,No,No,No,Yes,No,1764.07,No
CUST1337,Male,62,33,Basic,29.53,Fiber optic,Month-to-month,Credit card,Yes,No,No,Yes,Yes,No,1054.84,No
CUST1338,Female,39,56,Basic,52.6,Fiber optic,One year,Mailed check,Yes,No,No,Yes,Yes,Yes,2755.01,No
CUST1339,Female,60,36,Basic,59.23,DSL,One year,Bank transfer,No,No,No,No,Yes,No,1991.96,No
CUST1340,Male,36,54,Gold,76.54,DSL,One year,Bank transfer,No,No,No,No,Yes,No,3768.98,No
CUST1341,Female,25,19,Silver,96.18,DSL,One year,Mailed check,No,Yes,No,No,No,Yes,1710.47,No
CUST1342,Male,69,43,Basic,29.26,Fiber optic,Month-to-month,Mailed check,No,No,No,No,Yes,No,1187.84,No
CUST1343,Female,25,12,Basic,99.28,DSL,Two year,Electronic check,No,Yes,Yes,Yes,Yes,Yes,1277.28,No
CUST1344,Male,59,11,Silver,79.05,DSL,Month-to-month,Credit card,Yes,No,Yes,Yes,No,No,871.03,Yes
CUST1345,Male,43,70,Basic,117.99,Fiber optic,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,7773.41,Yes
CUST1346,Male,65,12,Basic,83.37,DSL,Month-to-month,Credit card,No,Yes,Yes,No,Yes,Yes,1070.81,No
CUST1347,Female,68,41,Basic,90.19,None,One year,Electronic check,No,No,Yes,Yes,Yes,Yes,3384.25,No
CUST1348,Female,43,25,Silver,35.5,Fiber optic,One year,Bank transfer,Yes,No,No,Yes,No,Yes,849.16,No
CUST1349,Male,40,3,Basic,95.73,None,One year,Credit card,No,Yes,No,No,Yes,No,312.38,No
CUST1350,Female,60,3,Silver,23.32,DSL,Month-to-month,Mailed check,No,No,Yes,No,No,Yes,76.51,Yes
CUST1351,Male,30,28,Silver,83.94,DSL,Month-to-month,Credit card,No,No,Yes,No,Yes,No,2289.38,No
CUST1352,Male,45,23,Premium,20.84,DSL,One year,Credit card,No,No,Yes,No,Yes,Yes,508.53,No
CUST1353,Female,26,48,Gold,27.1,Fiber optic,Two year,Electronic check,No,Yes,Yes,Yes,Yes,Yes,1211.28,No
CUST1354,Female,37,67,Silver,26.33,DSL,Month-to-month,Mailed check,Yes,No,Yes,Yes,No,No,1902.1,No
CUST1355,Male,36,42,Gold,20.51,DSL,Two year,Electronic check,Yes,No,No,No,No,No,911.81,No
CUST1356,Female,65,40,Premium,48.72,None,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,Yes,2010.58,No
CUST1357,Female,56,6,Silver,119.41,DSL,One year,Electronic check,No,Yes,No,Yes,Yes,Yes,764.85,No
CUST1358,Male,68,20,Silver,51.56,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,No,Yes,1044.09,No
CUST1359,Male,29,11,Basic,94.88,Fiber optic,One year,Credit card,No,Yes,No,Yes,Yes,Yes,1008.69,No
CUST1360,Female,32,27,Gold,28.89,DSL,Two year,Bank transfer,No,Yes,Yes,Yes,No,No,805.77,No
CUST1361,Male,48,21,Basic,62.72,Fiber optic,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,Yes,1360.35,No
CUST1362,Male,31,13,Basic,34.44,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,No,Yes,454.87,No
CUST1363,Female,28,35,Silver,35.17,DSL,Two year,Credit card,Yes,No,No,No,Yes,Yes,1301.67,No
CUST1364,Male,43,47,Gold,25.47,DSL,Month-to-month,Electronic check,No,Yes,No,No,No,No,1090.17,No
CUST1365,Male,59,28,Silver,60.36,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,No,Yes,1737.08,No
CUST1366,Female,44,21,Gold,22.93,DSL,Month-to-month,Credit card,Yes,No,No,Yes,Yes,Yes,488.93,No
CUST1367,Female,28,18,Gold,110.53,Fiber optic,One year,Mailed check,No,No,No,Yes,Yes,Yes,1878.35,No
CUST1368,Male,55,31,Silver,62.03,Fiber optic,Month-to-month,Electronic check,No,Yes,No,No,Yes,No,1764.18,No
CUST1369,Male,51,60,Silver,103.05,DSL,Month-to-month,Credit card,Yes,No,No,Yes,No,Yes,6145.78,No
CUST1370,Female,60,37,Silver,117.84,None,Month-to-month,Electronic check,No,No,Yes,Yes,No,Yes,4145.6,No
CUST1371,Female,36,21,Premium,86.17,DSL,Month-to-month,Credit card,No,Yes,No,Yes,Yes,Yes,1908.19,No
CUST1372,Female,23,14,Gold,109.66,DSL,One year,Mailed check,No,Yes,No,Yes,Yes,Yes,1532.29,No
CUST1373,Female,63,60,Premium,29.21,Fiber optic,Month-to-month,Bank transfer,No,Yes,Yes,No,No,Yes,1914.42,No
CUST1374,Male,69,23,Basic,102.15,DSL,Two year,Bank transfer,No,No,No,No,Yes,No,2563.6,Yes
CUST1375,Female,55,29,Basic,43.48,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,No,Yes,1357.08,No
CUST1376,Female,66,47,Basic,64.62,None,Month-to-month,Bank transfer,No,No,Yes,Yes,Yes,Yes,3115.96,No
CUST1377,Male,59,30,Silver,82.89,DSL,One year,Mailed check,No,No,Yes,Yes,No,Yes,2535.74,No
CUST1378,Female,45,38,Gold,109.87,DSL,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,Yes,3939.52,No
CUST1379,Male,18,27,Basic,110.65,DSL,One year,Mailed check,Yes,Yes,Yes,Yes,Yes,Yes,3117.46,Yes
CUST1380,Female,52,15,Basic,24.67,Fiber optic,Two year,Electronic check,No,No,No,Yes,Yes,Yes,400.72,No
CUST1381,Female,57,59,Basic,53.28,DSL,Month-to-month,Credit card,Yes,No,Yes,Yes,No,Yes,3026.27,No
CUST1382,Female,25,3,Silver,98.28,DSL,Month-to-month,Credit card,No,No,No,No,No,Yes,315.09,Yes
CUST1383,Male,69,10,Basic,88.83,Fiber optic,One year,Bank transfer,No,No,Yes,No,No,Yes,872.36,No
CUST1384,Male,64,17,Basic,17.77,Fiber optic,One year,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,329.58,No
CUST1385,Female,24,11,Gold,62.24,DSL,One year,Credit card,Yes,No,No,Yes,Yes,Yes,670.74,No
CUST1386,Male,28,48,Basic,102.07,None,Two year,Credit card,No,Yes,No,No,Yes,Yes,5166.24,Yes
CUST1387,Male,56,5,Silver,92.46,DSL,Month-to-month,Credit card,Yes,No,No,Yes,Yes,Yes,490.93,Yes
CUST1388,Male,21,69,Silver,58.24,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,4188.36,No
CUST1389,Male,42,64,Gold,92.19,DSL,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,Yes,5761.48,No
CUST1390,Male,29,14,Basic,72.88,Fiber optic,Month-to-month,Mailed check,Yes,No,Yes,Yes,No,Yes,950.13,No
CUST1391,Male,43,50,Premium,110.83,DSL,One year,Bank transfer,Yes,No,Yes,Yes,Yes,Yes,5098.24,No
CUST1392,Female,55,26,Silver,76.65,DSL,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,Yes,1830.94,No
CUST1393,Female,63,69,Basic,57.08,DSL,Month-to-month,Credit card,No,No,No,Yes,Yes,Yes,4150.81,No
CUST1394,Male,29,7,Basic,105.61,None,Two year,Bank transfer,Yes,No,No,Yes,No,Yes,721.7,Yes
CUST1395,Female,60,16,Basic,20.24,DSL,Month-to-month,Bank transfer,No,Yes,Yes,No,Yes,No,316.09,No
CUST1396,Female,68,55,Gold,109.55,DSL,Month-to-month,Mailed check,No,Yes,Yes,Yes,No,Yes,5665.85,No
CUST1397,Female,54,56,Silver,88.12,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,No,Yes,No,Yes,4652.99,No
CUST1398,Female,63,4,Basic,113.76,DSL,Month-to-month,Credit card,No,No,No,No,No,No,444.2,Yes
CUST1399,Male,41,48,Basic,41.3,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,Yes,No,No,1868.24,No
CUST1400,Female,33,17,Gold,87.97,Fiber optic,Two year,Electronic check,No,Yes,Yes,No,Yes,No,1535.61,No
CUST1401,Female,30,36,Gold,99.99,DSL,Two year,Credit card,No,No,Yes,No,Yes,Yes,3852.54,No
CUST1402,Male,42,70,Silver,88.72,Fiber optic,Month-to-month,Credit card,No,No,No,No,Yes,Yes,6432.09,No
CUST1403,Male,69,38,Silver,37.09,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,1352.07,No
CUST1404,Female,21,62,Gold,43.94,Fiber optic,One year,Credit card,No,No,Yes,Yes,No,Yes,2627.4,No
CUST1405,Female,28,48,Gold,74.51,Fiber optic,Month-to-month,Credit card,No,Yes,No,Yes,No,Yes,3659.5,No
CUST1406,Female,49,10,Silver,61.91,Fiber optic,Month-to-month,Bank transfer,No,No,Yes,Yes,Yes,Yes,633.73,Yes
CUST1407,Female,66,36,Basic,92.19,DSL,Two year,Electronic check,Yes,No,No,Yes,No,No,3485.49,No
CUST1408,Female,24,29,Gold,54.76,DSL,One year,Bank transfer,Yes,No,No,Yes,No,Yes,1726.56,No
CUST1409,Female,63,4,Basic,105.25,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,397.9,Yes
CUST1410,Male,28,44,Basic,60.35,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,No,Yes,2543.96,No
CUST1411,Female,45,56,Gold,19.2,DSL,One year,Bank transfer,Yes,Yes,No,Yes,Yes,No,1122.61,No
CUST1412,Female,58,42,Silver,16.82,DSL,Month-to-month,Bank transfer,Yes,No,Yes,Yes,Yes,Yes,652.83,No
CUST1413,Male,40,13,Gold,82.91,None,Month-to-month,Mailed check,No,Yes,No,Yes,No,Yes,1022.12,No
CUST1414,Male,62,46,Silver,71.76,Fiber optic,Month-to-month,Bank transfer,No,No,Yes,Yes,Yes,Yes,3123,No
CUST1415,Male,40,33,Premium,71.99,Fiber optic,Month-to-month,Electronic check,Yes,Yes,Yes,No,Yes,No,2239.19,No
CUST1416,Male,67,21,Basic,97.95,Fiber optic,Two year,Electronic check,No,No,No,No,No,No,2141.17,No
CUST1417,Female,45,57,Gold,54.45,DSL,Month-to-month,Credit card,Yes,No,No,Yes,Yes,Yes,2913.13,No
CUST1418,Female,60,69,Basic,119.52,Fiber optic,One year,Mailed check,Yes,No,No,Yes,Yes,No,8840.57,Yes
CUST1419,Female,64,70,Basic,114.28,Fiber optic,Two year,Mailed check,No,No,No,Yes,Yes,Yes,8098.58,Yes
CUST1420,Female,43,67,Basic,16.36,DSL,Month-to-month,Bank transfer,No,No,No,Yes,No,Yes,1100.23,No
CUST1421,Female,42,48,Gold,109.05,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,No,Yes,Yes,5117.37,No
CUST1422,Female,46,33,Basic,86.46,Fiber optic,Two year,Electronic check,No,Yes,No,Yes,Yes,Yes,2702,No
CUST1423,Male,36,36,Silver,67.72,None,One year,Mailed check,No,No,Yes,No,Yes,No,2272.31,No
CUST1424,Female,50,33,Basic,76.19,DSL,One year,Credit card,No,No,No,No,No,Yes,2361.74,No
CUST1425,Male,53,31,Basic,103.4,Fiber optic,One year,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,3485.22,Yes
CUST1426,Male,31,21,Silver,114.86,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,No,Yes,2470.3,No
CUST1427,Female,31,27,Premium,73.84,Fiber optic,One year,Bank transfer,No,No,Yes,Yes,No,Yes,1987.89,No
CUST1428,Male,52,62,Basic,34.04,DSL,One year,Electronic check,No,No,No,Yes,Yes,Yes,1910.24,No
CUST1429,Female,47,26,Silver,82.17,Fiber optic,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,No,2326.92,No
CUST1430,Male,45,66,Premium,23,DSL,Month-to-month,Credit card,Yes,No,No,Yes,No,No,1593.86,No
CUST1431,Female,34,12,Silver,81.69,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,Yes,No,Yes,918.64,No
CUST1432,Male,20,22,Silver,99.9,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,Yes,No,2158.89,No
CUST1433,Female,33,17,Basic,52.1,Fiber optic,Two year,Electronic check,No,Yes,Yes,Yes,Yes,Yes,908.93,No
CUST1434,Female,63,7,Silver,22.47,DSL,One year,Mailed check,No,No,Yes,Yes,Yes,Yes,147.08,No
CUST1435,Female,47,68,Basic,87.68,DSL,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,5947.01,No
