CustomerID,BillingRegion,TotalSpent,LastPaymentDate
CUST1705,North,2437.24,2025-09-04
CUST1706,East,2188.16,2025-04-17
CUST1707,South,356.51,2025-03-12
CUST1708,South,1039.76,2025-10-14
CUST1709,North,715.64,2025-01-27
CUST1710,North,814.6,2025-08-18
CUST1711,East,321.94,2025-04-03
CUST1712,North,2005.94,2025-08-27
CUST1713,East,1885.71,2025-01-10
CUST1714,South,601.18,2025-07-15
CUST1715,South,394.05,2025-04-07
CUST1716,East,2080.93,2025-01-09
CUST1717,West,1105.29,2025-01-20
CUST1718,North,986.74,2025-03-07
CUST1719,South,2963.64,2025-09-29
CUST1720,East,1564.1,2025-01-16
CUST1721,West,2164.66,2025-09-30
CUST1722,North,1102.59,2025-10-23
CUST1723,West,1171.49,2025-03-18
CUST1724,South,2771.77,2025-10-26
CUST1725,East,1467.78,2025-06-10
CUST1726,West,1686.72,2025-04-28
CUST1727,South,2402.07,2025-07-10
CUST1728,East,1760.37,2025-06-13
CUST1729,East,2903.83,2025-09-27
CUST1730,East,1162.23,2025-05-26
CUST1731,East,1006.16,2025-10-06
CUST1732,West,2934.98,2025-10-03
CUST1733,West,467.22,2025-04-21
CUST1734,West,391.3,2025-06-23
CUST1735,East,1016.16,2025-04-01
CUST1736,West,953.46,2025-01-27
CUST1737,West,1063.66,2025-03-08
CUST1738,North,1011.27,2025-05-23
CUST1739,North,1328.29,2025-08-26
CUST1740,South,395.82,2025-03-17
CUST1741,West,478.85,2025-09-06
CUST1742,North,2952.03,2025-02-20
CUST1743,South,1628.44,2025-01-04
CUST1744,North,1224.4,2025-05-16
CUST1745,West,815.99,2025-03-18
CUST1746,East,1285.79,2025-03-20
CUST1747,South,962.62,2025-05-18
CUST1748,East,1338.17,2025-07-29
CUST1749,West,2612.2,2025-01-23
CUST1750,North,1568.28,2025-04-26
CUST1751,West,361.9,2025-10-17
CUST1752,South,859.83,2025-07-22
CUST1753,South,2933.79,2025-07-13
CUST1754,East,2204.4,2025-05-27
CUST1755,North,1934.96,2025-03-13
CUST1756,East,880.12,2025-09-06
CUST1757,North,675.2,2025-07-26
CUST1758,North,847.1,2025-10-22
CUST1759,South,2507.03,2025-03-24
CUST1760,North,2321.59,2025-03-29
CUST1761,West,992.24,2025-03-28
CUST1762,West,1187.36,2025-06-12
CUST1763,North,327.33,2025-09-12
CUST1764,North,353.87,2025-05-15
CUST1765,West,1690.89,2025-03-25
CUST1766,North,2810.45,2025-09-12
CUST1767,East,1201.32,2025-02-07
CUST1768,East,2909.28,2025-06-20
CUST1769,West,437.04,2025-03-02
CUST1770,East,2899.54,2025-10-21
CUST1771,South,2510.07,2025-02-06
CUST1772,East,356.42,2025-02-18
CUST1773,East,2946.07,2025-05-18
CUST1774,West,2845.3,2025-09-14
CUST1775,West,2330.42,2025-07-11
CUST1776,South,533.55,2025-01-13
CUST1777,South,1829.98,2025-10-27
CUST1778,North,1639.41,2025-06-25
CUST1779,North,2820.36,2025-06-16
CUST1780,West,586.65,2025-07-12
CUST1781,North,2563.5,2025-09-25
CUST1782,North,1745.55,2025-01-17
CUST1783,North,587.64,2025-03-19
CUST1784,West,1447.92,2025-02-06
CUST1785,South,2057.88,2025-05-16
CUST1786,East,2280.65,2025-06-28
CUST1787,East,1049.71,2025-08-12
CUST1788,East,1202.8,2025-03-22
CUST1789,East,349.02,2025-07-08
CUST1790,North,2941.7,2025-02-26
CUST1791,West,974.89,2025-03-01
CUST1792,North,2681.51,2025-02-05
CUST1793,East,1658.15,2025-10-10
CUST1794,North,2528.44,2025-01-11
CUST1795,East,978.77,2025-07-27
CUST1796,South,1810.0,2025-08-31
CUST1797,North,2098.34,2025-09-15
CUST1798,West,2149.99,2025-05-27
CUST1799,South,2103.94,2025-03-19
CUST1800,East,1808.15,2025-03-04
CUST1801,North,2962.43,2025-06-19
CUST1802,South,2171.96,2025-02-20
CUST1803,West,2364.94,2025-09-05
CUST1804,South,815.09,2025-10-10
CUST1805,East,1474.06,2025-10-28
CUST1806,East,2660.8,2025-08-27
CUST1807,North,1033.23,2025-08-18
CUST1808,East,1008.33,2025-08-23
CUST1809,South,699.23,2025-05-16
CUST1810,South,2254.99,2025-10-07
CUST1811,East,2630.53,2025-01-09
CUST1812,East,2092.94,2025-07-23
CUST1813,East,1684.48,2025-04-30
CUST1814,East,2639.0,2025-07-12
CUST1815,West,651.82,2025-01-27
CUST1816,West,1366.07,2025-10-23
CUST1817,South,2658.42,2025-09-01
CUST1818,West,2834.19,2025-08-28
CUST1819,South,1354.62,2025-03-10
CUST1820,South,1650.71,2025-07-14
CUST1821,South,308.74,2025-01-06
CUST1822,West,1196.24,2025-05-05
CUST1823,South,1956.96,2025-05-09
CUST1824,South,1527.48,2025-06-27
CUST1825,South,1692.75,2025-05-12
CUST1826,South,2206.76,2025-08-04
CUST1827,East,1016.3,2025-03-31
CUST1828,West,664.37,2025-04-10
CUST1829,West,2958.46,2025-04-09
CUST1830,South,565.34,2025-04-12
CUST1831,North,2987.63,2025-09-17
CUST1832,South,670.1,2025-04-28
CUST1833,South,1034.19,2025-01-08
CUST1834,West,682.81,2025-02-13
CUST1835,East,877.67,2025-07-11
CUST1836,East,2740.65,2025-02-06
CUST1837,South,502.02,2025-08-30
CUST1838,East,1870.64,2025-09-18
CUST1839,South,1193.18,2025-03-20
CUST1840,South,2190.94,2025-02-01
CUST1841,East,2837.36,2025-02-09
CUST1842,East,2347.44,2025-05-13
CUST1843,South,2021.21,2025-02-14
CUST1844,North,1398.27,2025-10-06
CUST1845,West,1041.63,2025-08-04
CUST1846,West,2686.03,2025-08-17
CUST1847,East,1730.21,2025-09-15
CUST1848,South,2545.97,2025-06-23
CUST1849,East,2028.17,2025-03-21
CUST1850,North,2744.25,2025-03-22
CUST1851,North,1223.01,2025-03-11
CUST1852,East,2008.24,2025-03-09
CUST1853,West,747.14,2025-07-01
CUST1854,West,2733.62,2025-09-30
CUST1855,North,2026.93,2025-07-11
CUST1856,West,2584.45,2025-07-12
CUST1857,South,352.84,2025-07-12
CUST1858,West,1957.15,2025-06-29
CUST1859,North,1601.34,2025-09-05
CUST1860,West,2993.36,2025-08-21
CUST1861,West,2377.2,2025-04-11
CUST1862,North,2663.05,2025-06-29
CUST1863,North,2825.46,2025-02-24
CUST1864,West,424.84,2025-05-29
CUST1865,West,2917.44,2025-07-14
CUST1866,West,1729.51,2025-07-22
CUST1867,South,470.25,2025-05-09
CUST1868,North,2231.76,2025-10-14
CUST1869,West,1716.17,2025-04-11
CUST1870,West,2712.68,2025-05-19
CUST1871,West,1306.7,2025-04-08
CUST1872,South,1691.63,2025-08-13
CUST1873,North,2691.24,2025-08-30
CUST1874,North,1804.11,2025-10-03
CUST1875,South,1942.47,2025-03-12
CUST1876,West,1092.04,2025-03-14
CUST1877,East,938.9,2025-01-19
CUST1878,East,1845.51,2025-03-06
CUST1879,East,1609.41,2025-04-20
CUST1880,West,414.92,2025-06-08
CUST1881,West,1692.83,2025-07-07
CUST1882,West,1061.55,2025-05-25
CUST1883,South,1115.6,2025-06-19
CUST1884,South,763.41,2025-09-26
CUST1885,South,1218.9,2025-07-10
CUST1886,North,1663.41,2025-09-01
CUST1887,East,1356.25,2025-03-24
CUST1888,West,2750.8,2025-08-27
CUST1889,North,2115.63,2025-10-25
CUST1890,East,1158.39,2025-09-15
CUST1891,North,900.78,2025-02-16
CUST1892,West,2363.41,2025-05-26
CUST1893,South,548.23,2025-10-13
CUST1894,East,302.65,2025-08-23
CUST1895,West,2851.36,2025-02-16
CUST1896,South,1355.43,2025-03-10
CUST1897,South,2532.91,2025-05-16
CUST1898,East,2242.23,2025-05-13
CUST1899,West,1723.23,2025-07-29
CUST1900,South,1699.17,2025-09-28
CUST1901,South,2000.1,2025-04-13
CUST1902,East,2422.82,2025-03-28
CUST1903,West,1440.87,2025-10-01
CUST1904,East,2469.24,2025-04-18
CUST1905,South,2031.48,2025-10-23
CUST1906,South,1848.86,2025-10-10
CUST1907,South,2054.8,2025-04-25
CUST1908,West,1389.35,2025-09-14
CUST1909,East,1343.91,2025-10-03
CUST1910,West,2711.59,2025-02-04
CUST1911,South,2086.55,2025-01-28
CUST1912,South,497.92,2025-08-15
CUST1913,East,1360.78,2025-04-04
CUST1914,South,914.83,2025-03-15
CUST1915,South,2683.0,2025-07-07
CUST1916,East,1712.15,2025-02-03
CUST1917,North,1492.79,2025-07-13
CUST1918,North,1267.94,2025-01-08
CUST1919,South,2218.53,2025-10-03
CUST1920,South,1608.24,2025-01-14
CUST1921,South,1552.7,2025-02-21
CUST1922,South,2644.59,2025-10-14
CUST1923,North,1521.55,2025-06-27
CUST1924,North,572.06,2025-02-06
CUST1925,East,508.83,2025-05-12
CUST1926,West,2575.31,2025-05-16
CUST1927,West,449.36,2025-07-21
CUST1928,North,902.65,2025-07-12
CUST1929,North,958.1,2025-09-21
CUST1930,South,2354.08,2025-02-17
CUST1931,East,1586.35,2025-06-29
CUST1932,North,2152.43,2025-01-21
CUST1933,West,2135.08,2025-08-01
CUST1934,East,1405.65,2025-05-03
CUST1935,West,2702.12,2025-09-25
CUST1936,West,340.85,2025-09-29
CUST1937,South,2271.98,2025-06-21
CUST1938,North,1298.67,2025-01-08
CUST1939,East,401.63,2025-08-29
CUST1940,West,2821.42,2025-06-13
CUST1941,North,435.2,2025-03-21
CUST1942,East,619.63,2025-09-23
CUST1943,North,1807.55,2025-10-04
CUST1944,East,1297.25,2025-01-31
CUST1945,West,2622.45,2025-07-05
CUST1946,West,1801.09,2025-08-20
CUST1947,North,2603.81,2025-04-13
CUST1948,North,2691.49,2025-02-08
CUST1949,East,2385.35,2025-08-25
CUST1950,West,668.2,2025-05-13
CUST1951,East,2717.49,2025-04-28
CUST1952,North,955.9,2025-04-27
CUST1953,East,1606.0,2025-01-21
CUST1954,North,1829.55,2025-05-22
CUST1955,West,1081.43,2025-09-06
CUST1956,East,1652.39,2025-05-27
CUST1957,West,1336.62,2025-03-30
CUST1958,West,1821.66,2025-05-29
CUST1959,North,1033.15,2025-09-20
CUST1960,North,1302.49,2025-06-10
CUST1961,South,1656.08,2025-01-03
CUST1962,North,1263.98,2025-02-25
CUST1963,North,2678.59,2025-09-03
CUST1964,North,1923.58,2025-02-26
CUST1965,West,1420.18,2025-03-31
CUST1966,West,2082.13,2025-04-07
CUST1967,South,1622.85,2025-03-05
CUST1968,East,1450.97,2025-07-31
CUST1969,East,1699.01,2025-09-24
CUST1970,West,2436.13,2025-03-20
CUST1971,South,576.71,2025-10-15
CUST1972,South,2566.42,2025-03-10
CUST1973,East,2204.26,2025-01-27
CUST1974,East,1435.49,2025-01-03
CUST1975,West,1893.52,2025-08-26
CUST1976,North,1301.71,2025-10-12
CUST1977,East,1165.99,2025-02-07
CUST1978,South,1387.76,2025-10-21
CUST1979,East,2369.07,2025-07-16
CUST1980,North,2569.12,2025-05-10
CUST1981,North,1229.23,2025-04-15
CUST1982,South,2616.12,2025-05-16
CUST1983,North,1723.88,2025-08-07
CUST1984,North,2325.92,2025-03-29
CUST1985,East,1514.77,2025-01-13
CUST1986,South,1069.14,2025-06-02
CUST1987,West,1523.69,2025-08-19
CUST1988,West,1876.63,2025-10-21
CUST1989,West,1209.31,2025-01-01
CUST1990,West,1292.92,2025-01-28
CUST1991,East,2775.94,2025-09-25
CUST1992,West,2351.47,2025-07-05
CUST1993,South,1865.17,2025-08-22
CUST1994,East,464.31,2025-02-17
CUST1995,East,2773.33,2025-10-03
CUST1996,North,1613.61,2025-09-17
CUST1997,South,1513.16,2025-04-18
CUST1998,West,2223.29,2025-09-05
CUST1999,West,2901.23,2025-07-31
CUST2000,East,1200.45,2025-06-07
CUST2001,West,977.47,2025-02-27
CUST2002,North,434.12,2025-01-20
CUST2003,South,1343.37,2025-03-10
CUST2004,East,2290.57,2025-05-10
CUST2005,West,1502.64,2025-04-09
CUST2006,East,723.4,2025-07-12
CUST2007,West,1041.69,2025-01-10
CUST2008,South,2065.02,2025-08-06
CUST2009,East,1616.29,2025-05-29
CUST2010,South,1537.77,2025-08-22
CUST2011,South,426.95,2025-05-11
CUST2012,South,1058.58,2025-04-20
CUST2013,South,2729.59,2025-01-16
CUST2014,North,308.8,2025-06-16
CUST2015,East,1734.94,2025-02-19
CUST2016,East,810.18,2025-01-19
CUST2017,East,1300.89,2025-03-20
CUST2018,North,1594.91,2025-03-08
CUST2019,West,2043.96,2025-08-30
CUST2020,North,703.36,2025-08-08
CUST2021,South,751.4,2025-07-15
CUST2022,South,1839.31,2025-08-23
CUST2023,East,903.54,2025-06-14
CUST2024,West,1473.96,2025-08-18
CUST2025,South,2990.07,2025-05-27
CUST2026,West,498.9,2025-02-03
CUST2027,East,473.66,2025-07-11
CUST2028,East,543.84,2025-03-13
CUST2029,South,817.99,2025-04-01
CUST2030,North,1999.37,2025-01-03
CUST2031,West,699.68,2025-10-14
CUST2032,East,417.32,2025-04-19
CUST2033,North,2330.16,2025-07-18
CUST2034,South,1386.46,2025-02-28
CUST2035,South,2106.73,2025-01-13
CUST2036,West,2445.33,2025-09-30
CUST2037,East,793.62,2025-06-02
CUST2038,North,1250.66,2025-06-02
CUST2039,East,1577.83,2025-08-29
CUST2040,South,1955.56,2025-06-15
CUST2041,East,974.63,2025-07-23
CUST2042,West,1176.67,2025-10-18
CUST2043,East,644.69,2025-06-02
CUST2044,East,2031.59,2025-01-14
CUST2045,East,1808.01,2025-05-12
CUST2046,North,748.96,2025-09-08
CUST2047,South,1780.35,2025-07-23
CUST2048,West,426.33,2025-05-24
CUST2049,East,1536.16,2025-03-12
CUST2050,South,457.3,2025-07-18
CUST2051,West,816.52,2025-05-01
CUST2052,North,1546.35,2025-09-11
CUST2053,North,1292.0,2025-08-13
CUST2054,West,2729.27,2025-02-19
CUST2055,West,1860.21,2025-05-28
CUST2056,South,1389.67,2025-04-03
CUST2057,West,717.39,2025-04-23
CUST2058,South,2316.66,2025-07-01
CUST2059,South,830.91,2025-01-04
CUST2060,South,1133.13,2025-03-25
CUST2061,East,621.33,2025-08-03
CUST2062,South,1490.28,2025-05-23
CUST2063,South,1047.77,2025-07-29
CUST2064,West,1886.82,2025-05-21
CUST2065,East,460.73,2025-04-13
CUST2066,North,1646.45,2025-07-20
CUST2067,South,2841.38,2025-01-10
CUST2068,East,1275.04,2025-04-08
CUST2069,West,2381.16,2025-08-12
CUST2070,South,2283.95,2025-01-21
CUST2071,West,1020.65,2025-07-01
CUST2072,North,1807.73,2025-03-10
CUST2073,East,2440.42,2025-10-28
CUST2074,East,2625.55,2025-05-18
CUST2075,South,1322.61,2025-04-01
CUST2076,West,2003.09,2025-10-24
CUST2077,South,2059.99,2025-07-08
CUST2078,West,1814.67,2025-10-13
CUST2079,North,2535.39,2025-03-26
CUST2080,North,2682.63,2025-10-26
CUST2081,East,1045.52,2025-04-23
CUST2082,West,1161.49,2025-08-17
CUST2083,North,1204.96,2025-06-04
CUST2084,West,1282.76,2025-03-06
CUST2085,South,1078.01,2025-01-11
CUST2086,East,2626.45,2025-08-10
CUST2087,North,2985.07,2025-02-15
CUST2088,North,331.66,2025-06-26
CUST2089,West,2332.1,2025-10-22
CUST2090,South,1796.21,2025-03-08
CUST2091,South,1456.27,2025-10-15
CUST2092,East,1266.44,2025-07-06
CUST2093,East,590.79,2025-09-14
CUST2094,North,2088.64,2025-08-01
CUST2095,East,1123.22,2025-05-03
CUST2096,North,464.94,2025-09-25
CUST2097,East,2762.01,2025-09-07
CUST2098,South,487.98,2025-02-21
CUST2099,East,1612.84,2025-07-29
CUST2100,East,990.04,2025-05-05
CUST2101,East,1024.64,2025-10-05
CUST2102,North,903.64,2025-08-05
CUST2103,East,2746.61,2025-05-26
CUST2104,West,1132.87,2025-07-31
CUST2105,West,2135.41,2025-06-19
CUST2106,South,1417.61,2025-03-26
CUST2107,South,1427.51,2025-04-15
CUST2108,West,1522.21,2025-08-27
CUST2109,East,2260.14,2025-10-02
CUST2110,North,1253.54,2025-06-25
CUST2111,South,305.94,2025-08-15
CUST2112,East,481.94,2025-03-17
CUST2113,East,1548.78,2025-05-10
CUST2114,North,494.7,2025-08-30
CUST2115,East,1699.79,2025-06-22
CUST2116,South,2941.82,2025-01-27
CUST2117,West,2172.12,2025-04-16
CUST2118,North,471.96,2025-09-10
CUST2119,East,2354.37,2025-02-21
CUST2120,West,1011.95,2025-06-28
CUST2121,South,2844.78,2025-04-05
CUST2122,East,2170.09,2025-01-16
CUST2123,North,1126.16,2025-07-01
CUST2124,West,2961.62,2025-04-30
CUST2125,East,1441.37,2025-01-20
CUST2126,North,716.7,2025-07-30
CUST2127,West,1616.18,2025-03-13
CUST2128,North,2382.27,2025-08-02
CUST2129,South,934.47,2025-06-23
CUST2130,East,483.65,2025-05-17
CUST2131,North,2388.36,2025-07-25
CUST2132,East,2548.99,2025-03-25
CUST2133,South,2178.03,2025-06-03
CUST2134,South,2551.04,2025-06-06
CUST2135,South,1804.82,2025-02-24
CUST2136,North,1510.18,2025-03-23
CUST2137,South,2812.42,2025-08-10
CUST2138,North,1025.31,2025-02-14
CUST2139,West,2083.67,2025-02-21
CUST2140,South,1093.8,2025-03-30
CUST2141,West,1970.85,2025-01-09
CUST2142,North,1667.46,2025-03-27
CUST2143,East,528.25,2025-06-22
CUST2144,East,1579.66,2025-03-19
CUST2145,North,1862.78,2025-01-29
CUST2146,North,2787.69,2025-09-24
CUST2147,South,1467.58,2025-09-19
CUST2148,North,2412.53,2025-05-16
CUST2149,East,2714.02,2025-10-04
CUST2150,West,1680.44,2025-05-26
CUST2151,North,1262.66,2025-07-20
CUST2152,West,1074.44,2025-09-18
CUST2153,South,893.93,2025-08-31
CUST2154,South,2061.83,2025-01-27
CUST2155,South,473.71,2025-07-17
CUST2156,East,1242.75,2025-08-30
CUST2157,East,2563.95,2025-04-05
CUST2158,North,1343.47,2025-02-05
CUST2159,West,2272.4,2025-01-10
CUST2160,East,815.34,2025-10-15
CUST2161,North,1471.25,2025-04-24
CUST2162,South,2058.58,2025-03-06
CUST2163,North,1539.37,2025-10-12
CUST2164,East,2259.94,2025-08-28
CUST2165,West,2920.44,2025-01-12
CUST2166,North,2919.38,2025-09-15
CUST2167,North,2425.07,2025-01-07
CUST2168,East,402.45,2025-04-04
CUST2169,West,1907.32,2025-04-28
CUST2170,South,2280.25,2025-01-23
CUST2171,South,1957.92,2025-10-24
CUST2172,West,1182.65,2025-07-28
CUST2173,North,1539.78,2025-06-15
CUST2174,East,539.64,2025-03-19
CUST2175,East,1255.62,2025-03-19
CUST2176,North,2609.48,2025-08-25
CUST2177,North,1048.67,2025-08-20
CUST2178,North,1733.22,2025-03-22
CUST2179,West,1722.83,2025-09-22
CUST2180,West,1654.31,2025-08-02
CUST2181,North,2396.15,2025-04-23
CUST2182,East,729.99,2025-07-16
CUST2183,West,1469.19,2025-07-23
CUST2184,North,834.05,2025-08-05
CUST2185,North,700.01,2025-05-03
CUST2186,South,500.42,2025-09-06
CUST2187,South,1420.78,2025-06-14
CUST2188,North,1976.73,2025-09-16
CUST2189,South,650.57,2025-07-18
CUST2190,North,1429.24,2025-06-12
CUST2191,East,1832.55,2025-02-19
CUST2192,East,2338.34,2025-06-23
CUST2193,South,2520.59,2025-08-08
CUST2194,South,2806.84,2025-02-05
CUST2195,West,2623.86,2025-07-30
CUST2196,West,1290.1,2025-08-30
CUST2197,North,2413.28,2025-04-07
CUST2198,West,2953.64,2025-05-30
CUST2199,West,1918.36,2025-03-07
CUST2200,South,983.33,2025-06-04
CUST2201,North,2625.76,2025-02-24
CUST2202,North,2423.34,2025-09-03
CUST2203,South,1201.4,2025-06-28
CUST2204,East,1137.28,2025-02-08
CUST2205,South,2258.18,2025-09-20
CUST2206,West,2552.67,2025-03-10
CUST2207,North,1942.54,2025-05-25
CUST2208,East,1058.97,2025-02-02
CUST2209,East,942.9,2025-09-30
CUST2210,North,1945.12,2025-07-17
CUST2211,North,1367.35,2025-05-04
CUST2212,West,2423.4,2025-07-04
CUST2213,East,1175.8,2025-05-29
CUST2214,North,2506.4,2025-07-13
CUST2215,South,518.91,2025-04-20
CUST2216,East,1369.09,2025-01-01
CUST2217,West,1796.41,2025-08-27
CUST2218,East,2264.0,2025-01-26
CUST2219,East,966.17,2025-05-08
CUST2220,East,2475.76,2025-06-16
CUST2221,East,1323.77,2025-04-14
CUST2222,West,1828.51,2025-03-10
CUST2223,South,2727.01,2025-02-17
CUST2224,North,2769.65,2025-03-09
CUST2225,East,1278.28,2025-03-21
CUST2226,North,685.32,2025-10-03
CUST2227,East,1622.3,2025-07-19
CUST2228,West,600.94,2025-06-26
CUST2229,North,1763.49,2025-08-14
CUST2230,East,1579.4,2025-02-04
CUST2231,East,674.14,2025-01-22
CUST2232,North,2724.73,2025-03-13
CUST2233,North,2650.01,2025-10-03
CUST2234,North,898.63,2025-05-02
CUST2235,South,695.82,2025-02-18
CUST2236,East,728.36,2025-07-11
CUST2237,East,1758.72,2025-10-04
CUST2238,West,2452.01,2025-06-19
CUST2239,West,1683.52,2025-05-06
CUST2240,East,424.19,2025-05-12
CUST2241,North,2510.87,2025-06-12
CUST2242,East,1955.64,2025-02-08
CUST2243,East,893.39,2025-09-11
CUST2244,South,1952.99,2025-07-17
CUST2245,East,1383.13,2025-05-20
CUST2246,East,1700.07,2025-01-01
CUST2247,West,2640.36,2025-07-26
CUST2248,South,2629.95,2025-05-31
CUST2249,North,1913.85,2025-07-31
CUST2250,East,2996.89,2025-06-09
CUST2251,South,699.39,2025-07-12
CUST2252,South,1443.07,2025-05-28
CUST2253,East,2862.34,2025-02-14
CUST2254,West,1071.24,2025-09-15
CUST2255,West,2271.52,2025-03-15
CUST2256,South,2104.28,2025-01-14
CUST2257,East,2040.25,2025-04-27
CUST2258,East,1554.84,2025-08-11
CUST2259,North,1908.09,2025-10-23
CUST2260,North,1788.22,2025-09-08
CUST2261,North,2062.92,2025-06-01
CUST2262,North,2406.5,2025-10-05
CUST2263,South,1602.38,2025-04-13
CUST2264,South,2816.15,2025-03-27
CUST2265,North,2199.25,2025-02-19
CUST2266,East,1436.35,2025-07-16
CUST2267,South,1793.88,2025-01-06
CUST2268,West,521.62,2025-04-03
CUST2269,West,1088.06,2025-10-06
CUST2270,South,877.35,2025-01-17
CUST2271,West,1687.72,2025-01-19
CUST2272,West,1136.92,2025-01-17
CUST2273,South,1779.04,2025-08-01
CUST2274,West,600.26,2025-02-13
CUST2275,North,1214.34,2025-07-15
CUST2276,West,349.26,2025-03-30
CUST2277,South,798.49,2025-06-23
CUST2278,North,2673.49,2025-10-08
CUST2279,East,314.18,2025-09-13
CUST2280,South,1834.17,2025-09-17
CUST2281,North,1656.29,2025-03-12
CUST2282,North,941.48,2025-05-04
CUST2283,North,498.75,2025-09-04
CUST2284,North,2354.23,2025-08-04
CUST2285,West,1923.55,2025-08-27
CUST2286,West,1894.6,2025-02-27
CUST2287,North,1158.34,2025-02-02
CUST2288,South,2344.06,2025-06-02
CUST2289,East,2572.41,2025-08-14
CUST2290,West,1542.26,2025-10-19
CUST2291,West,1830.73,2025-06-11
CUST2292,East,544.06,2025-05-14
CUST2293,East,2671.54,2025-08-15
CUST2294,North,1413.64,2025-02-27
CUST2295,West,1675.52,2025-01-21
CUST2296,East,2076.15,2025-05-08
CUST2297,West,2981.79,2025-09-24
CUST2298,North,820.92,2025-05-04
CUST2299,East,989.74,2025-07-17
CUST2300,North,2416.6,2025-01-26
CUST2301,North,2527.61,2025-04-16
CUST2302,East,427.37,2025-05-25
CUST2303,South,1255.23,2025-08-24
CUST2304,West,1892.23,2025-05-27
CUST2305,West,2150.46,2025-01-25
CUST2306,East,612.81,2025-08-17
CUST2307,West,1248.31,2025-07-24
CUST2308,East,2103.88,2025-06-25
CUST2309,North,1880.52,2025-08-30
CUST2310,North,2684.75,2025-04-27
CUST2311,West,2768.99,2025-03-03
CUST2312,South,320.6,2025-04-10
CUST2313,West,1878.11,2025-01-27
CUST2314,North,381.48,2025-08-07
CUST2315,North,2219.21,2025-05-04
CUST2316,North,2567.96,2025-03-02
CUST2317,North,2109.39,2025-09-13
CUST2318,East,2902.54,2025-08-28
CUST2319,East,2682.47,2025-04-23
CUST2320,North,2101.86,2025-03-31
CUST2321,West,1878.37,2025-03-16
CUST2322,West,2896.42,2025-10-07
CUST2323,East,1486.5,2025-08-02
CUST2324,East,2660.54,2025-02-07
CUST2325,North,2606.68,2025-09-25
CUST2326,East,2217.06,2025-04-16
CUST2327,South,1929.06,2025-10-18
CUST2328,East,1062.38,2025-04-11
CUST2329,West,2903.53,2025-10-17
CUST2330,East,853.68,2025-02-26
CUST2331,West,2436.67,2025-09-17
CUST2332,West,2177.37,2025-05-20
CUST2333,North,1714.57,2025-01-30
CUST2334,North,1048.67,2025-03-03
CUST2335,East,2757.96,2025-02-05
CUST2336,East,2037.9,2025-05-12
CUST2337,South,2369.37,2025-01-11
CUST2338,South,2158.54,2025-05-14
CUST2339,West,993.12,2025-07-09
CUST2340,South,2118.8,2025-01-10
CUST2341,South,2131.28,2025-05-20
CUST2342,South,714.01,2025-04-21
CUST2343,South,2038.73,2025-06-01
CUST2344,West,636.44,2025-02-12
CUST2345,South,1490.64,2025-06-01
CUST2346,East,1790.41,2025-08-23
CUST2347,East,2585.14,2025-01-31
CUST2348,South,2511.91,2025-10-20
CUST2349,South,951.24,2025-01-30
CUST2350,South,936.69,2025-09-17
CUST2351,South,1471.62,2025-01-11
CUST2352,North,2106.69,2025-08-20
CUST2353,East,1968.75,2025-07-26
CUST2354,North,2735.85,2025-07-22
